"","x"
"1347",1780.246
"1348",2202.53335238095
"1349",2523.30986666667
"1350",2976.9218
"1351",1162.68083333333
"1352",1206.26313333333
"1353",2505.5246
"1354",1742.74306666667
"1355",996.626966666667
"1356",1654.99033333333
"1357",1997.03989770115
"1358",769.657233333334
"1359",992.901999999999
"1360",902.368199999999
"1361",1862.46371904762
"1362",1953.24841153638
"1363",1286.82086666667
"1364",1538.3171
"1365",1194.44246666667
"1366",1233.24743333333
"1367",1412.16963333333
"1368",1873.56888253968
"1369",1900.48276666667
"1370",2361.56509358974
"1371",1721.27446480569
"1372",1206.82956666667
"1373",1264.17296666667
"1374",1937.59836666667
"1375",1609.1938
"1376",2723.79286666667
"1377",3209.71023333333
"1378",1596.86613333333
"1379",1886.46535
"1380",1422.58873333333
"1381",1399.701
"1382",2265.25275142982
"1383",1274.4806
"1384",1357.65853333333
"1385",1548.33433333333
"1386",1102.07746666667
"1387",1595.22826666667
"1388",1896.87166666667
"1389",1796.18161212121
"1390",2015.76941184256
"1391",1253.87393333333
"1392",1479.7609
"1393",1668.96466666667
"1394",1599.72003333333
"1395",1823.97368024083
"1396",1181.37136666667
"1397",1988.38028095238
"1398",3247.90970833333
"1399",976.613299999999
"1400",1137.46043333333
"1401",1200.85616666667
"1402",1758.81934761905
"1403",1437.60763333333
"1404",1681.13323333333
"1405",1726.1139
"1406",1059.33126190476
"1407",1895.79008168498
"1408",1867.59414214559
"1409",1328.33926666667
"1410",1893.97411184256
"1411",1654.52023333333
"1412",1914.63643809524
"1413",1271.8805
"1414",1562.63083333333
"1415",1407.26203333333
"1416",1456.91956666667
"1417",1869.73597900729
"1418",383.549166666666
"1419",281.792933333333
"1420",666.867766666667
"1421",201.330033333333
"1422",738.0168
"1423",1017.5341
"1424",1035.9395
"1425",1105.5675
"1426",1128.08366666667
"1427",767.111333333333
"1428",974.858176190476
"1429",827.474833333334
"1430",1050.3885
"1431",1049.18273333333
"1432",1005.005
"1433",1002.59566666667
"1434",1021.78816666667
"1435",1377.5808
"1436",682.969133333334
"1437",781.715933333334
"1438",834.015633333333
"1439",855.891833333334
"1440",880.5174
"1441",1353.14303333333
"1442",1106.11046666667
"1443",1137.639
"1444",1269.86043333333
"1445",1026.4749
"1446",1201.47524761905
"1447",777.785509523809
"1448",1678.7959
"1449",2190.3532
"1450",1042.1179
"1451",1124.2089
"1452",1862.92663333333
"1453",2112.98733333333
"1454",1140.6796
"1455",1185.0145
"1456",1179.64816666667
"1457",1379.46941666667
"1458",1382.64491666667
"1459",1229.13183333333
"1460",1566.1673
"1461",2360.988
"1462",1423.72476666667
"1463",1492.85996666667
"1464",2093.055
"1465",2279.65406666667
"1466",835.118433333334
"1467",967.020333333333
"1468",1321.8973
"1469",1253.77426666667
"1470",1306.54416666667
"1471",1451.48533333333
"1472",1487.48393333333
"1473",2173.13823333333
"1474",1289.14986666667
"1475",1012.76063333333
"1476",1094.06766666667
"1477",1285.04606666667
"1478",1291.27866666667
"1479",1304.27346666667
"1480",1358.2693
"1481",667.198833333333
"1482",903.693666666667
"1483",928.9507
"1484",1132.52796666667
"1485",1281.80886666667
"1486",940.324733333333
"1487",581.153933333333
"1488",705.212833333333
"1489",894.98375
"1490",1309.57763333333
"1491",1757.61096666667
"1492",1866.1182
"1493",970.131333333333
"1494",1455.99051747689
"1495",1137.56673333333
"1496",1700.80614116945
"1497",1485.4742
"1498",1870.72996666667
"1499",1734.74776666667
"1500",2412.12732962963
"1501",1122.29926666667
"1502",1425.92443333333
"1503",1356.40273333333
"1504",1930.86996943316
"1505",1253.77596666667
"1506",1254.19346666667
"1507",1090.99686666667
"1508",1398.9925
"1509",1497.87316666667
"1510",1491.08053333333
"1511",1411.72486666667
"1512",1549.43431538462
"1513",1593.98745512821
"1514",1054.25543333333
"1515",1346.7572
"1516",1502.09809967434
"1517",2454.96376666667
"1518",1856.26083333333
"1519",1211.46263333333
"1520",1416.64053333333
"1521",1523.27451747689
"1522",1458.51893333333
"1523",1680.69926666667
"1524",1197.1277
"1525",1762.48766190476
"1526",1125.97813333333
"1527",1308.98073333333
"1528",1343.61213333333
"1529",1310.428
"1530",1512.72543333333
"1531",1528.91306666667
"1532",1872.05037448155
"1533",1544.99589525467
"1534",1533.41822030812
"1535",1698.51748321495
"1536",1363.2525
"1537",1469.23136666667
"1538",1894.53916666667
"1539",1948.28461904762
"1540",1931.20701904762
"1541",1404.95043333333
"1542",1450.68993333333
"1543",2101.00896493506
"1544",1152.0313
"1545",1344.2198
"1546",1829.91971705221
"1547",990.573533333334
"1548",1300.6172
"1549",1368.38226902516
"1550",1454.2287
"1551",1550.63746666667
"1552",1819.39806666667
"1553",985.059333333333
"1554",1129.60433333333
"1555",1444.67286666667
"1556",1876.09415
"1557",1798.152
"1558",2232.5467514245
"1559",1191.9353
"1560",1677.63159434406
"1561",1897.9312
"1562",1449.68116666667
"1563",1491.3746
"1564",1735.15686666667
"1565",1026.8065
"1566",1190.95053333333
"1567",1106.4709
"1568",1211.66783333333
"1569",1509.80096666667
"1570",1135.68656666667
"1571",1238.02326666667
"1572",1344.2833
"1573",1369.31716666667
"1574",1934.69512745098
"1575",1649.5944
"1576",1133.077
"1577",1150.92483333333
"1578",1247.23066666667
"1579",1410.90296666667
"1580",1430.55846666667
"1581",1401.35403333333
"1582",1963.10397711372
"1583",1634.1259
"1584",1801.1589
"1585",1697.39196666667
"1586",2239.93755075757
"1587",859.104166666666
"1588",1370.3984
"1589",1943.66248737111
"1590",1365.85103333333
"1591",1513.6164
"1592",1328.26323333333
"1593",2134.74216590077
"1594",1225.98416666667
"1595",1806.9595
"1596",1049.6207
"1597",1219.96383333333
"1598",1547.77853333333
"1599",1646.4158
"1600",1667.95016666667
"1601",2153.37470950226
"1602",1168.67286666667
"1603",1776.11516197224
"1604",1029.72803333333
"1605",1125.46916666667
"1606",1379.2694
"1607",1500.34846666667
"1608",1535.61245081022
"1609",1207.1376
"1610",1545.7646
"1611",3007.97813333333
"1612",3079.91563333334
"1613",3138.00903333333
"1614",4578.92906666667
"1615",1522.65356666667
"1616",1610.15203333333
"1617",1784.84653001657
"1618",114.7742
"1619",1365.55637142857
"1620",938.685400000001
"1621",1532.97846666667
"1622",1379.25743333333
"1623",1843.0815
"1624",1406.34636666667
"1625",2070.27346666667
"1626",1434.0781
"1627",1697.0178
"1628",1083.98416666667
"1629",1171.9866
"1630",1193.39313333333
"1631",1248.06593333333
"1632",1236.7027
"1633",1444.57292380952
"1634",996.453666666666
"1635",1518.51915714286
"1636",1178.12236666667
"1637",1327.94676666667
"1638",1533.14406666667
"1639",743.389133333333
"1640",996.975100000001
"1641",1488.76523333333
"1642",1552.34316666667
"1643",1836.00546927176
"1644",2378.99437883598
"1645",1528.19448888889
"1646",814.4984
"1647",975.302999999999
"1648",1298.03326666667
"1649",912.528766666666
"1650",957.564966666667
"1651",1396.126
"1652",1413.81777965368
"1653",941.3418
"1654",1682.66795714286
"1655",1620.46125714286
"1656",1908.76347692308
"1657",1567.7447
"1658",1472.1159
"1659",1586.95121298701
"1660",1271.06796666667
"1661",1281.83393333333
"1662",1846.41316666667
"1663",1872.4588
"1664",1012.69246666667
"1665",1227.68142857143
"1666",849.145133333333
"1667",1833.47956666667
"1668",2883.19817222222
"1669",1133.314
"1670",1510.5565
"1671",2296.73705833333
"1672",871.620633333333
"1673",1011.8079
"1674",1205.81186666667
"1675",1214.16823333333
"1676",1251.28213333333
"1677",1199.13376666667
"1678",1045.1574
"1679",1037.4441
"1680",1230.74786666667
"1681",1439.4713
"1682",916.7782
"1683",1077.11003333333
"1684",1196.49586666667
"1685",1447.77710952381
"1686",821.8372
"1687",882.799733333334
"1688",1076.20916190476
"1689",1969.24304871795
"1690",2121.46599312169
"1691",1919.13841212121
"1692",1095.35888333333
"1693",1372.12566666667
"1694",277.846766666667
"1695",282.327766666667
"1696",282.538666666667
"1697",736.383966666667
"1698",998.021033333334
"1699",1047.04333333333
"1700",1148.94253333333
"1701",1147.47286666667
"1702",1233.4975
"1703",1244.67228333333
"1704",770.030033333333
"1705",863.020666666667
"1706",1034.44166666667
"1707",886.4512
"1708",1126.66794545455
"1709",747.655566666667
"1710",807.0068
"1711",1060.6513
"1712",1219.23844285714
"1713",84.8295333333333
"1714",302.1424
"1715",906.484766666666
"1716",1192.46727777778
"1717",898.9034
"1718",996.898333333334
"1719",837.919766666667
"1720",1482.48893333333
"1721",257.461766666667
"1722",348.580666666667
"1723",1303.4283047619
"1724",873.2657
"1725",1103.26576666667
"1726",1180.2599
"1727",1212.4997
"1728",693.364333333334
"1729",946.676133333333
"1730",1004.25843333333
"1731",1133.80193333333
"1732",1188.43855
"1733",1282.54453333333
"1734",976.0964
"1735",1255.6082
"1736",905.551466666667
"1737",1059.5776
"1738",1323.34526666667
"1739",545.755366666667
"1740",927.641566666666
"1741",1140.82786666667
"1742",978.869677777778
"1743",1209.4627
"1744",267.662733333333
"1745",278.3299
"1746",621.213233333334
"1747",736.1652
"1748",811.180366666667
"1749",930.016333333333
"1750",795.397966666667
"1751",1194.15983333333
"1752",1047.55493333333
"1753",1439.6013
"1754",743.677466666667
"1755",1202.90403333333
"1756",1254.45325
"1757",955.871466666667
"1758",1101.5552
"1759",276.791066666667
"1760",860.77051127451
"1761",1352.34304126984
"1762",973.723333333333
"1763",1010.1877
"1764",1148.5783
"1765",1060.16503333333
"1766",1757.33706666667
"1767",836.179033333333
"1768",1095.79963333333
"1769",740.733833333333
"1770",1008.47393333333
"1771",1236.88268809524
"1772",956.1947
"1773",980.911233333333
"1774",1430.2526
"1775",1008.0599
"1776",1070.83893333333
"1777",913.025333333333
"1778",1193.33221666667
"1779",1478.31803333333
"1780",1376.34446666667
"1781",743.238933333333
"1782",758.4015
"1783",824.134166666667
"1784",825.8212
"1785",1047.31292222222
"1786",1060.46053333333
"1787",915.582233333334
"1788",940.693933333333
"1789",1158.64766666667
"1790",1190.85515555556
"1791",961.9138
"1792",880.2283
"1793",1115.88991666667
"1794",1158.6504047619
"1795",719.838000000001
"1796",1144.27173333333
"1797",1095.70996666667
"1798",1279.9868
"1799",882.637833333333
"1800",997.6128
"1801",1118.77573333333
"1802",940.783966666667
"1803",1028.03786666667
"1804",1253.96853333333
"1805",1004.8452
"1806",1027.46683333333
"1807",1071.20920476191
"1808",1012.37053333333
"1809",982.318666666667
"1810",1024.78506666667
"1811",999.455866666666
"1812",1156.38893333333
"1813",1114.43293333333
"1814",1153.87396666667
"1815",1398.29483333333
"1816",726.184466666667
"1817",875.298866666667
"1818",1084.18655555556
"1819",1349.16713333333
"1820",693.778833333333
"1821",591.054933333333
"1822",577.297633333333
"1823",863.113966666667
"1824",1114.68963333333
"1825",979.298333333334
"1826",355.584466666667
"1827",850.4733
"1828",1106.09642380952
"1829",1091.77766666667
"1830",1066.04336666667
"1831",1044.09186666667
"1832",877.712166666667
"1833",917.475
"1834",1136.8387
"1835",1105.18373333333
"1836",1086.2836
"1837",915.037233333333
"1838",896.3072
"1839",959.410900000001
"1840",1133.9169
"1841",1141.5142
"1842",1111.76803333333
"1843",991.397233333334
"1844",1367.88066666667
"1845",966.000533333334
"1846",1055.08803333333
"1847",1135.5537
"1848",862.837666666666
"1849",1314.10296666667
"1850",1481.49733333333
"1851",1561.2421
"1852",1182.5682
"1853",1390.36871666667
"1854",1009.7615
"1855",1159.73293333333
"1856",1631.84053333333
"1857",737.542066666666
"1858",974.998066666667
"1859",1179.36857142857
"1860",1150.7786
"1861",1078.62083333333
"1862",1089.65563333333
"1863",1288.3851
"1864",804.593199999999
"1865",1136.25676666667
"1866",1137.94393333333
"1867",1259.6154
"1868",721.710266666666
"1869",926.483433333333
"1870",968.9159
"1871",1312.76873333333
"1872",1091.26356666667
"1873",1066.66093333333
"1874",792.336766666667
"1875",882.1453
"1876",984.990066666667
"1877",1260.23906666667
"1878",1344.32383333333
"1879",1320.40553333333
"1880",1050.43183333333
"1881",1514.26326666667
"1882",1866.40158333333
"1883",907.8016
"1884",1215.2541
"1885",1351.76176666667
"1886",1416.08913333333
"1887",900.8678
"1888",1000.05556666667
"1889",1596.01656666667
"1890",1152.13912857143
"1891",1094.4957
"1892",965.565266666667
"1893",1326.93923333333
"1894",1353.784
"1895",1268.51473333333
"1896",1031.27073333333
"1897",1426.7504
"1898",874.029433333334
"1899",1334.5861
"1900",2152.1919
"1901",718.005533333333
"1902",813.028166666667
"1903",908.063866666667
"1904",900.8783
"1905",981.283666666666
"1906",1049.8475
"1907",1053.9313
"1908",1200.88453333333
"1909",957.986066666667
"1910",1151.1515
"1911",1493.77423333333
"1912",814.837266666667
"1913",826.441733333333
"1914",831.362333333333
"1915",1439.9783
"1916",1555.568
"1917",972.4073
"1918",1305.54706666667
"1919",1496.4823
"1920",673.189633333334
"1921",717.891500000001
"1922",1124.58363333333
"1923",1354.6214
"1924",1065.7678
"1925",548.977366666667
"1926",1161.84446666667
"1927",1194.9202
"1928",1237.1451
"1929",1364.31923333333
"1930",1773.29585616218
"1931",1703.0725
"1932",2014.27978081022
"1933",1429.51233333333
"1934",1490.5238
"1935",1783.65326666667
"1936",1162.45763333333
"1937",1566.63041282051
"1938",1859.32207597841
"1939",1103.64776666667
"1940",1265.4473
"1941",1293.4549
"1942",1576.1274
"1943",1974.8521019433
"1944",1338.00913333333
"1945",1449.48003333333
"1946",2046.75822150072
"1947",1183.38736666667
"1948",1607.09876792831
"1949",1375.9006
"1950",1321.92583333333
"1951",1766.10543333333
"1952",1474.8746
"1953",1445.29743333333
"1954",1838.10565223879
"1955",1481.53063333333
"1956",1258.3067
"1957",1263.95376666667
"1958",1795.47760757287
"1959",1216.68946666667
"1960",1444.9259
"1961",1733.5086
"1962",2065.28456436782
"1963",1154.05046666667
"1964",1269.8407
"1965",1466.59923333333
"1966",1630.16685
"1967",1803.8865633499
"1968",1164.66963333333
"1969",1198.84756666667
"1970",1564.7164
"1971",1313.3732
"1972",1206.75523333333
"1973",1252.64653333333
"1974",1460.18946666667
"1975",1049.86116666667
"1976",1030.78443333333
"1977",1096.67886666667
"1978",1524.90696666667
"1979",1531.12433333333
"1980",1537.90016666667
"1981",962.388499999999
"1982",1914.3563133499
"1983",1866.75822652059
"1984",1429.38133333333
"1985",1826.84246666667
"1986",268.7222
"1987",753.229533333333
"1988",784.290666666667
"1989",925.914033333334
"1990",1090.24573333333
"1991",988.770866666667
"1992",1017.69706666667
"1993",1270.765
"1994",864.618633333333
"1995",1037.44936666667
"1996",1114.61613333333
"1997",923.273066666667
"1998",1172.51607619048
"1999",1192.50357619048
"2000",1128.3223
"2001",1509.46656666667
"2002",1248.71483333333
"2003",1557.69023333333
"2004",1625.4819
"2005",1431.1096
"2006",1105.0369
"2007",1271.83365
"2008",783.8717
"2009",819.441166666667
"2010",844.8648
"2011",979.842266666667
"2012",1035.61767619048
"2013",754.2284
"2014",966.704966666666
"2015",1227.36151666667
"2016",1264.3335
"2017",1268.9732
"2018",1267.33373333333
"2019",1310.64673333333
"2020",906.1916
"2021",972.0929
"2022",638.110933333334
"2023",1207.66450952381
"2024",1167.50856666667
"2025",1567.47193333333
"2026",862.511666666667
"2027",862.7309
"2028",866.292866666666
"2029",880.434266666667
"2030",767.576366666667
"2031",818.053966666667
"2032",792.087033333333
"2033",1250.60275
"2034",1175.86043333333
"2035",1001.73856666667
"2036",1112.07448888889
"2037",1178.2527
"2038",1164.3497
"2039",927.462866666666
"2040",918.508366666667
"2041",1058.82076666667
"2042",1111.80723333333
"2043",871.617066666667
"2044",1407.5692
"2045",1469.0183
"2046",838.152233333334
"2047",947.5293
"2048",1210.35483333333
"2049",1116.75323333333
"2050",1109.66203333333
"2051",939.063833333334
"2052",1046.11226666667
"2053",1101.30896666667
"2054",982.695433333333
"2055",977.709033333333
"2056",1050.6158
"2057",1089.78713333333
"2058",999.344066666667
"2059",981.7044
"2060",1056.62793333333
"2061",1437.70623333333
"2062",1276.01433333333
"2063",975.101433333334
"2064",1310.74383333333
"2065",1583.09190952381
"2066",784.674766666667
"2067",1024.81055555556
"2068",1093.96636666667
"2069",1331.80706666667
"2070",900.742866666666
"2071",1221.19953333333
"2072",1382.60733333333
"2073",1432.2975
"2074",1177.49793333333
"2075",1328.854
"2076",1429.93396666667
"2077",1750.97523333333
"2078",1012.10566666667
"2079",1033.7223
"2080",1118.36100476191
"2081",1338.31146666667
"2082",1727.50723333333
"2083",1221.86316212121
"2084",748.379633333333
"2085",771.176466666667
"2086",986.5047
"2087",1015.8129
"2088",1413.11756212121
"2089",1182.11263333333
"2090",1373.19423333333
"2091",1149.77976666667
"2092",799.052
"2093",763.2511
"2094",737.637733333333
"2095",3214.26145294117
"2096",1042.5894
"2097",1505.54193333333
"2098",863.129833333333
"2099",1258.17359047619
"2100",1146.7966
"2101",1384.40885714286
"2102",1588.71613333333
"2103",1594.50983333333
"2104",697.243066666667
"2105",832.053866666667
"2106",1153.64635714286
"2107",1204.98113333333
"2108",1299.968
"2109",974.368033333333
"2110",961.9018
"2111",933.894166666667
"2112",242.3339
"2113",149.474033333333
"2114",962.796333333333
"2115",1167.03606666667
"2116",1348.14871666667
"2117",1106.5255
"2118",229.5452
"2119",388.791633333333
"2120",339.188966666667
"2121",858.383711111111
"2122",846.073111111111
"2123",862.753877777778
"2124",1107.01997777778
"2125",1151.83571111111
"2126",1826.00891111111
"2127",990.068266666667
"2128",1153.75353333333
"2129",1527.82433333333
"2130",1371.1811
"2131",804.6743
"2132",998.244933333334
"2133",1289.0079
"2134",1368.91602380952
"2135",1397.29345714286
"2136",1005.13743333333
"2137",741.888266666667
"2138",895.062066666667
"2139",1367.75942380952
"2140",1561.95971190476
"2141",967.497433333333
"2142",865.156966666667
"2143",1380.43673333333
"2144",787.909455555555
"2145",785.356133333333
"2146",903.844333333333
"2147",1511.74276666667
"2148",901.898966666666
"2149",1050.62051904762
"2150",1109.73513333333
"2151",1146.64326666667
"2152",1235.99023333333
"2153",1320.48413333333
"2154",1343.04096666667
"2155",1248.66346666667
"2156",63.7696
"2157",1462.75757857143
"2158",873.430666666667
"2159",1042.7643
"2160",855.658666666666
"2161",1145.4475
"2162",1237.36576666667
"2163",1202.12143333333
"2164",935.112733333334
"2165",1422.7147
"2166",1169.4046
"2167",1342.6823
"2168",102.997966666667
"2169",794.415633333333
"2170",986.455566666667
"2171",1219.03123333333
"2172",939.8272
"2173",892.993833333333
"2174",1217.35511666667
"2175",1049.5774
"2176",1163.87203333333
"2177",1221.5042
"2178",533.264866666667
"2179",484.413966666666
"2180",159.687566666667
"2181",739.997166666667
"2182",897.3118
"2183",1369.59371190476
"2184",1134.2362
"2185",1256.1452
"2186",1555.1099
"2187",1460.1394
"2188",1576.76773333333
"2189",1049.95103333333
"2190",1083.6891
"2191",1386.61503333333
"2192",1531.51143333333
"2193",1679.21173333333
"2194",1673.262
"2195",1826.06636666667
"2196",245.49089047619
"2197",911.631600000001
"2198",1071.92893333333
"2199",1064.44456666667
"2200",1603.7467
"2201",1067.07323333333
"2202",1821.7997
"2203",1829.5453
"2204",1965.12401515151
"2205",885.388899999999
"2206",1249.67256666667
"2207",807.3605
"2208",496.128266666667
"2209",559.6131
"2210",995.801133333334
"2211",1047.7238
"2212",1077.84786666667
"2213",1190.4672
"2214",1094.74773333333
"2215",1515.14171428571
"2216",1502.02553333333
"2217",1362.5496
"2218",1177.76303333333
"2219",1190.82983333333
"2220",1249.03843333333
"2221",775.761666666667
"2222",1047.07693333333
"2223",737.067866666667
"2224",981.084266666667
"2225",1074.80153333333
"2226",1298.35583333333
"2227",1476.45864848485
"2228",1170.55996666667
"2229",1228.0873
"2230",1339.9598
"2231",1383.30556666667
"2232",1045.2303
"2233",1197.07903333333
"2234",1198.51873333333
"2235",1448.9834
"2236",1096.569
"2237",1314.60323333333
"2238",1794.54384545455
"2239",1941.0103
"2240",1072.76566666667
"2241",1254.70793333333
"2242",975.114833333334
"2243",929.4269
"2244",1396.3283
"2245",1883.83123409751
"2246",890.174066666667
"2247",1228.60036666667
"2248",1249.684
"2249",1566.88616666667
"2250",1774.03520381373
"2251",1936.30489568592
"2252",1187.19756666667
"2253",1218.89483333333
"2254",1319.6655
"2255",1941.33371752984
"2256",2100.84951935115
"2257",1270.80366666667
"2258",1441.42806666667
"2259",1426.3499
"2260",1037.3909
"2261",1730.44057909071
"2262",2075.46124030151
"2263",932.323866666667
"2264",437.1926
"2265",1072.06206666667
"2266",1101.3002
"2267",1666.8961
"2268",1818.55956666667
"2269",1846.08778333333
"2270",1087.53563333333
"2271",1348.8157
"2272",1368.41983505446
"2273",1093.94953333333
"2274",1776.32146666667
"2275",1637.97996666667
"2276",1815.1057771836
"2277",2004.73605717061
"2278",1415.97557380952
"2279",1559.24438333333
"2280",1295.3018
"2281",1942.54193333333
"2282",0
"2283",0
"2284",14.2218333333333
"2285",0
"2286",8.121
"2287",14.3536
"2288",0
"2289",11.7854
"2290",18.018
"2291",0
"2292",16.3078333333333
"2293",0
"2294",0
"2295",0
"2296",3.191
"2297",0
"2298",0
"2299",0
"2300",0
"2301",1005.47113333333
"2302",1458.79
"2303",1878.91404402516
"2304",0
"2305",8.121
"2306",2.8784
"2307",1263.16676666667
"2308",1501.24773333333
"2309",1380.77046666667
"2310",450.5115
"2311",528.599138095238
"2312",733.086906186406
"2313",0
"2314",12.8401
"2315",8.7961
"2316",15.7275
"2317",17.0301
"2318",0
"2319",0
"2320",4.93
"2321",9.86
"2322",0.8
"2323",0
"2324",8.974
"2325",19.3111333333333
"2326",1316.69286666667
"2327",1643.00246666667
"2328",1643.53763333333
"2329",1050.3929
"2330",2252.89572444038
"2331",1663.77946666667
"2332",1979.6415
"2333",1006.18443333333
"2334",1528.48346666667
"2335",1941.37746527731
"2336",1090.88283333333
"2337",1181.85586666667
"2338",1431.94856666667
"2339",1722.30526666667
"2340",1831.49495
"2341",17.9355
"2342",39.3807
"2343",132.3373
"2344",21.1088
"2345",1499.72266666667
"2346",1506.8583
"2347",2.97866666666667
"2348",4.457
"2349",11.5015
"2350",0
"2351",0
"2352",2.416
"2353",1703.17276666667
"2354",1588.80743333333
"2355",1766.7962
"2356",990.680333333333
